nose_y,nose_x,nose_conf,left_eye_y,left_eye_x,left_eye_conf,right_eye_y,right_eye_x,right_eye_conf,left_ear_y,left_ear_x,left_ear_conf,right_ear_y,right_ear_x,right_ear_conf,left_shoulder_y,left_shoulder_x,left_shoulder_conf,right_shoulder_y,right_shoulder_x,right_shoulder_conf,left_elbow_y,left_elbow_x,left_elbow_conf,right_elbow_y,right_elbow_x,right_elbow_conf,left_wrist_y,left_wrist_x,left_wrist_conf,right_wrist_y,right_wrist_x,right_wrist_conf,left_hip_y,left_hip_x,left_hip_conf,right_hip_y,right_hip_x,right_hip_conf,left_knee_y,left_knee_x,left_knee_conf,right_knee_y,right_knee_x,right_knee_conf,left_ankle_y,left_ankle_x,left_ankle_conf,right_ankle_y,right_ankle_x,right_ankle_conf,label
0.36272195,0.53194404,0.6031413,0.35114294,0.52604705,0.8237194,0.3510456,0.51890147,0.7704629,0.35549664,0.49973804,0.68283117,0.35929385,0.48323786,0.5572008,0.40962854,0.5426716,0.72620946,0.4089107,0.45115736,0.7608296,0.40840057,0.6255895,0.67461795,0.41692892,0.36311713,0.68854135,0.39004642,0.6925694,0.84918547,0.41292188,0.29098597,0.8274676,0.5646003,0.5264864,0.77686864,0.56871986,0.46858466,0.8003833,0.58666193,0.642019,0.74402004,0.6523398,0.37983674,0.73655176,0.7154755,0.65053016,0.66389984,0.7110571,0.28963193,0.8135304,warrior2
0.39283383,0.39217496,0.6068959,0.3776023,0.40335563,0.54887027,0.37836397,0.39266244,0.78052,0.38083452,0.44594958,0.67060673,0.38334206,0.42442593,0.6428349,0.43877327,0.52514637,0.8835651,0.45676643,0.3868686,0.7836827,0.46033478,0.6356801,0.8884977,0.48114523,0.3084015,0.9414606,0.44674036,0.7377073,0.8677205,0.4536318,0.21566224,0.9009312,0.63309264,0.512046,0.87259626,0.6345212,0.43993595,0.8864653,0.7456996,0.63600653,0.8016528,0.6805037,0.29943,0.8844871,0.8527445,0.749681,0.9271129,0.82599956,0.3074796,0.9116211,warrior2
0.37637928,0.43769643,0.44842273,0.36675268,0.44721666,0.7774436,0.3649723,0.43781137,0.6237421,0.3791663,0.47941932,0.6695483,0.37627408,0.45513836,0.5182337,0.42962858,0.51799375,0.7520499,0.4322983,0.43161035,0.67630553,0.43718722,0.58979934,0.6192655,0.4307751,0.35637748,0.775429,0.42208815,0.6691008,0.4776406,0.41006556,0.28763255,0.48744863,0.5614646,0.4984002,0.7685932,0.56081927,0.46166167,0.75798845,0.6517799,0.57475734,0.46962878,0.60031307,0.34499493,0.44829774,0.7034694,0.66032326,0.39233297,0.71870834,0.3412033,0.40110496,warrior2
0.40705356,0.41995904,0.49989274,0.40435275,0.42731383,0.62131244,0.40250546,0.42184284,0.5435046,0.41169584,0.45255667,0.63273525,0.4054309,0.44150463,0.63358957,0.44563496,0.46358952,0.6588903,0.44688413,0.42350644,0.7193937,0.34928876,0.4363601,0.85138535,0.35627016,0.41884255,0.43033686,0.2957377,0.43808082,0.78832865,0.2854353,0.42657626,0.54673654,0.6065816,0.4663593,0.7646571,0.60352594,0.42598274,0.81333745,0.6510247,0.5528177,0.5978036,0.617925,0.31733796,0.756315,0.6915136,0.626416,0.60707587,0.72387254,0.30081823,0.7721278,warrior2
0.38887864,0.71951747,0.61591786,0.3738726,0.7117208,0.7379836,0.3755786,0.70606345,0.68762785,0.37937617,0.68575716,0.671687,0.3844543,0.6740957,0.7184875,0.43521935,0.71778816,0.7841053,0.43769494,0.63477695,0.7399717,0.42375344,0.80414796,0.82459855,0.43725076,0.55293906,0.6393492,0.41483548,0.87006843,0.73612535,0.4266798,0.48345676,0.75002474,0.5771505,0.7066751,0.8572918,0.5761296,0.6483459,0.7029635,0.6070683,0.8323005,0.6591159,0.6548471,0.5670725,0.5838336,0.72007257,0.80668837,0.8124032,0.7172716,0.4783229,0.82426167,warrior2
0.31208107,0.44177842,0.65262794,0.29842192,0.45492217,0.59522414,0.29834124,0.4576827,0.5393977,0.3127536,0.48426312,0.52942455,0.31253514,0.49882376,0.45015645,0.37766415,0.41969904,0.61106795,0.3648672,0.56171197,0.77756894,0.397816,0.30134723,0.5007847,0.37922665,0.62997955,0.4751909,0.39105344,0.22975844,0.4676456,0.374207,0.6787638,0.5715899,0.5848381,0.4665642,0.500356,0.5786384,0.5513009,0.7762604,0.6508753,0.35699075,0.7653324,0.64830226,0.60042506,0.81377053,0.8248588,0.38602623,0.88652843,0.7278474,0.6841063,0.65131605,warrior2
0.27566853,0.6065642,0.8457177,0.2563554,0.5949001,0.8246787,0.25784495,0.5960427,0.82490385,0.25939828,0.5561162,0.704385,0.26310042,0.555735,0.8671861,0.3388593,0.6041878,0.620778,0.3379275,0.4910741,0.68617594,0.34248,0.7307669,0.7905799,0.38043097,0.35463697,0.6340358,0.3347003,0.8192251,0.5624292,0.38405046,0.19816713,0.6539555,0.57670254,0.5665165,0.76052576,0.56791437,0.572659,0.81166583,0.7148878,0.4062707,0.8670421,0.5909156,0.7757169,0.92377007,0.8271565,0.23716158,0.8618744,0.77987385,0.7849341,0.8604807,warrior2
0.29363847,0.5240931,0.48356238,0.28181937,0.53214055,0.54926723,0.2777417,0.5079763,0.7521746,0.28954828,0.5331341,0.65664536,0.2810208,0.48287562,0.7116578,0.3553943,0.56284684,0.62864983,0.33760238,0.4516077,0.6046077,0.4212004,0.5916457,0.13358405,0.3676953,0.3962139,0.18988061,0.45396745,0.5702975,0.2197287,0.3567477,0.46611053,0.23900911,0.53807336,0.55603516,0.7951195,0.5446383,0.47167206,0.87214863,0.5857272,0.67745566,0.63098145,0.6437172,0.34005746,0.22533691,0.73017067,0.67684466,0.61302805,0.7048706,0.26374373,0.2745295,warrior2
0.33155867,0.46461976,0.7729371,0.32035428,0.47786933,0.8879448,0.31681913,0.46934247,0.7684168,0.32579508,0.51777095,0.8122381,0.32107642,0.4955046,0.8446952,0.39030096,0.5549871,0.70584893,0.38776475,0.46174896,0.74380714,0.38671443,0.6567473,0.83840096,0.38526034,0.35819817,0.819369,0.38539448,0.7229729,0.7887915,0.3846936,0.29411116,0.67845863,0.5767744,0.55647594,0.80749184,0.57726586,0.4952552,0.89199567,0.644199,0.67428064,0.89498085,0.5867836,0.37652782,0.77646506,0.72142863,0.7914064,0.8717355,0.7209515,0.36529943,0.8925154,warrior2
0.38158038,0.45474306,0.43818653,0.37171248,0.46208766,0.55429155,0.37304634,0.45222038,0.44272566,0.3737243,0.49556988,0.45234802,0.37695733,0.46808192,0.37486032,0.41308028,0.5241326,0.44712862,0.42908826,0.44399667,0.6025364,0.43654707,0.5631266,0.23663108,0.43328735,0.37369063,0.55329096,0.4306325,0.5692037,0.12216418,0.4255639,0.29273847,0.5546007,0.56192833,0.52549165,0.51149166,0.56436783,0.48168978,0.6251507,0.6024132,0.55712324,0.34835428,0.5946326,0.35874653,0.33134836,0.68487877,0.64398587,0.37142438,0.7118043,0.3549628,0.33870327,warrior2
0.20935196,0.3719424,0.7463494,0.20161837,0.3801056,0.5909234,0.2018514,0.37547308,0.52994597,0.208928,0.4172346,0.7556706,0.21036747,0.39772364,0.48961356,0.25939012,0.45728084,0.6542407,0.27043852,0.35876077,0.81396043,0.26722145,0.5482529,0.7775229,0.26998904,0.2684797,0.7000579,0.26084185,0.6142562,0.7831028,0.2533575,0.19801643,0.7086878,0.43798614,0.45980603,0.69273853,0.4414832,0.4030897,0.7459161,0.49011296,0.5527373,0.76475805,0.43315178,0.2803182,0.6858913,0.559392,0.64566225,0.668137,0.5674046,0.28342462,0.7896747,warrior2
0.17150138,0.5174049,0.70782655,0.14776811,0.54422873,0.9073891,0.1453988,0.49950925,0.70293856,0.1564096,0.5892656,0.8095557,0.15132067,0.4924377,0.9002881,0.25121343,0.6231906,0.879194,0.24002188,0.45452285,0.96303654,0.29257494,0.6857532,0.8656021,0.26976338,0.37998685,0.87731004,0.32380798,0.7684873,0.8460148,0.26160908,0.26747605,0.8975538,0.53018504,0.5769669,0.91708183,0.51947254,0.46093524,0.89124906,0.6901431,0.62648594,0.8518956,0.70872176,0.3588365,0.9204926,0.8216717,0.6774613,0.8552045,0.92405427,0.36892092,0.9305227,warrior2
0.34711477,0.4504259,0.6597744,0.33875665,0.46409053,0.81793433,0.33490083,0.45236304,0.6867994,0.3471223,0.49653864,0.77324784,0.33809274,0.47064015,0.54418355,0.3866552,0.5364851,0.706707,0.38964674,0.4390234,0.81561816,0.3758353,0.6333037,0.64414966,0.38076696,0.35262015,0.78997487,0.36637557,0.7025028,0.82796603,0.36836392,0.28755325,0.59098446,0.5545003,0.51505256,0.88965595,0.5560979,0.45201227,0.8709468,0.6315671,0.6102044,0.89829254,0.59625965,0.34105524,0.8454403,0.7132881,0.7026633,0.77156085,0.7193823,0.3440606,0.695837,warrior2
0.29321173,0.5915662,0.6587746,0.3007221,0.60563123,0.7883013,0.30157948,0.6045039,0.854478,0.34172383,0.60250413,0.68668026,0.34465006,0.6036464,0.8749976,0.38585067,0.5768924,0.78958666,0.38202992,0.55929327,0.8621731,0.23818803,0.539879,0.63094705,0.23926237,0.5402059,0.8209521,0.1369107,0.5653792,0.81893456,0.13931395,0.5640115,0.73079646,0.6391284,0.57555336,0.883834,0.6367274,0.54044193,0.907315,0.74167067,0.7500206,0.44722116,0.6261868,0.33831346,0.8648684,0.82671326,0.88999355,0.28236923,0.8222494,0.33757216,0.79128397,warrior2
0.31791782,0.52113885,0.7689398,0.3083293,0.532379,0.72959185,0.3065888,0.5278094,0.5839091,0.3214958,0.57150626,0.8890979,0.3173857,0.5552591,0.7336356,0.37008563,0.61090744,0.6729834,0.37734857,0.50994784,0.72405493,0.37384003,0.71660554,0.86613613,0.3708227,0.42893067,0.864308,0.36452118,0.814746,0.82878536,0.357906,0.33405805,0.7762943,0.56157184,0.6081363,0.80968696,0.5604691,0.5367074,0.8521487,0.63573015,0.71754235,0.67759067,0.60384834,0.4194844,0.73143613,0.72966474,0.8500423,0.8715162,0.73449427,0.43869248,0.85004646,warrior2
0.33506483,0.52648056,0.5477457,0.32278988,0.52544975,0.7202003,0.34161988,0.5408122,0.52641606,0.3245545,0.5092278,0.76241344,0.36579636,0.5404683,0.7024028,0.317968,0.46726316,0.73636574,0.42143172,0.50665295,0.78246874,0.2533762,0.5446326,0.6851821,0.51253307,0.5045623,0.8192063,0.22043131,0.6157177,0.8743474,0.61090666,0.55847555,0.3913383,0.4747041,0.3668282,0.78098845,0.49000713,0.4372992,0.6892802,0.54454726,0.22108869,0.8762271,0.6070862,0.5200953,0.6770811,0.7026377,0.21986462,0.92358005,0.70430595,0.63355017,0.69483715,warrior2
0.44732958,0.40908867,0.40647975,0.4456296,0.39757428,0.6318131,0.4475642,0.3985757,0.48010436,0.46606916,0.38779938,0.6646354,0.4718167,0.3842147,0.6234399,0.48217386,0.424329,0.55147517,0.5463829,0.42070687,0.5211574,0.3839323,0.42130423,0.53064936,0.62827647,0.44452327,0.44385865,0.32218805,0.39823538,0.8661668,0.6435321,0.45811722,0.10867067,0.6576838,0.46826616,0.64273167,0.66635287,0.4633296,0.5663442,0.7297318,0.3380782,0.34945208,0.68295026,0.6059237,0.3471886,0.80367,0.23818858,0.37560833,0.8058176,0.6074617,0.58813316,warrior2
0.2368176,0.56133336,0.5253757,0.22122759,0.56247777,0.6206115,0.21826386,0.54280925,0.634507,0.22714143,0.5270325,0.50594324,0.22181404,0.482919,0.75163937,0.34272546,0.58777404,0.83839107,0.33580324,0.38402015,0.65747523,0.32670325,0.73314226,0.6957521,0.3276079,0.23586261,0.84476155,0.3048917,0.87172204,0.6261665,0.32686764,0.105225556,0.69960046,0.62269884,0.5217269,0.7775275,0.6183253,0.38619813,0.6751837,0.61150515,0.7033824,0.6745955,0.73849607,0.23580502,0.6006974,0.83196527,0.73679465,0.734255,0.8232903,0.07189649,0.8607254,warrior2
0.38887864,0.71951747,0.61591786,0.3738726,0.7117208,0.7379836,0.3755786,0.70606345,0.68762785,0.37937617,0.68575716,0.671687,0.3844543,0.6740957,0.7184875,0.43521935,0.71778816,0.7841053,0.43769494,0.63477695,0.7399717,0.42375344,0.80414796,0.82459855,0.43725076,0.55293906,0.6393492,0.41483548,0.87006843,0.73612535,0.4266798,0.48345676,0.75002474,0.5771505,0.7066751,0.8572918,0.5761296,0.6483459,0.7029635,0.6070683,0.8323005,0.6591159,0.6548471,0.5670725,0.5838336,0.72007257,0.80668837,0.8124032,0.7172716,0.4783229,0.82426167,warrior2
0.28396624,0.53475416,0.6609504,0.27163908,0.54524887,0.79154533,0.268325,0.5391619,0.8634542,0.27721897,0.588106,0.8773877,0.2744362,0.57270515,0.85602444,0.34559363,0.6340713,0.88117564,0.34421906,0.5261659,0.83503544,0.34614703,0.7389373,0.6848961,0.32786566,0.41538885,0.70235986,0.336827,0.84566146,0.85485333,0.3048069,0.33234072,0.49612144,0.5375277,0.6067879,0.85148406,0.541145,0.5420252,0.89161557,0.6318149,0.7253393,0.93986183,0.58203584,0.39074564,0.8905346,0.73813474,0.8644335,0.8911893,0.72900575,0.36338457,0.8701346,warrior2
0.46127412,0.5392811,0.7092032,0.4489963,0.537635,0.54542756,0.45170256,0.53109413,0.55817634,0.45481777,0.52297103,0.5070129,0.4615086,0.51201266,0.732635,0.49103537,0.54429156,0.6372907,0.4877137,0.47988743,0.6576907,0.501289,0.58601975,0.45284545,0.49375975,0.39887652,0.45115042,0.4831628,0.64311826,0.50039774,0.5072891,0.34530023,0.65179926,0.6040087,0.52084136,0.6843443,0.6005007,0.49538082,0.5868577,0.6119138,0.50253636,0.26176473,0.59964687,0.60214245,0.13048387,0.6996665,0.36753052,0.5241159,0.6914749,0.6434753,0.47265047,warrior2
0.34770936,0.471431,0.6897213,0.3410178,0.4857034,0.7729104,0.33928975,0.4711252,0.8255768,0.3490382,0.52497256,0.8861049,0.34411275,0.48727077,0.6598386,0.4144373,0.5753532,0.86344755,0.40437937,0.43681893,0.8347424,0.42876974,0.6484884,0.70069903,0.3921219,0.34670374,0.9003373,0.41823635,0.7304827,0.78111166,0.35240135,0.2594244,0.7746335,0.58975077,0.54806817,0.8706924,0.5887251,0.47606087,0.8737574,0.7252625,0.6447917,0.87086535,0.6616492,0.336032,0.7674209,0.85139245,0.74546343,0.7609217,0.8230359,0.3339727,0.90930253,warrior2
0.18677509,0.42950243,0.79389083,0.16729417,0.4427217,0.8776408,0.16834332,0.4448999,0.89185256,0.17384647,0.4817582,0.80371374,0.17959823,0.49480364,0.85065085,0.2863781,0.41328835,0.6299901,0.2780736,0.57246554,0.7454671,0.27838337,0.27674437,0.82801044,0.29947343,0.700906,0.5794511,0.25970992,0.14740884,0.85097134,0.30941448,0.8398089,0.40358445,0.53330094,0.47711396,0.7233367,0.5226721,0.5584947,0.6131808,0.5784558,0.27203012,0.6272432,0.66807634,0.71005225,0.8007572,0.78133607,0.2662352,0.74160105,0.78844154,0.8779867,0.8156424,warrior2
0.38158038,0.45474306,0.43818653,0.37171248,0.46208766,0.55429155,0.37304634,0.45222038,0.44272566,0.3737243,0.49556988,0.45234802,0.37695733,0.46808192,0.37486032,0.41308028,0.5241326,0.44712862,0.42908826,0.44399667,0.6025364,0.43654707,0.5631266,0.23663108,0.43328735,0.37369063,0.55329096,0.4306325,0.5692037,0.12216418,0.4255639,0.29273847,0.5546007,0.56192833,0.52549165,0.51149166,0.56436783,0.48168978,0.6251507,0.6024132,0.55712324,0.34835428,0.5946326,0.35874653,0.33134836,0.68487877,0.64398587,0.37142438,0.7118043,0.3549628,0.33870327,warrior2
0.3078951,0.48591736,0.5260019,0.29505667,0.496225,0.65661395,0.29277706,0.49027807,0.6781158,0.2972161,0.5475764,0.7852917,0.29434782,0.52601105,0.65075773,0.36659247,0.6192028,0.8571654,0.3761621,0.47311643,0.8172211,0.36956224,0.7320942,0.9109101,0.38951862,0.3558266,0.93654424,0.37381834,0.8410803,0.6278618,0.40135318,0.24647254,0.7188982,0.56910306,0.569764,0.84459704,0.5614524,0.487081,0.91466755,0.5622249,0.7329654,0.90534353,0.66491616,0.34256464,0.8433766,0.735831,0.78757685,0.8137266,0.74104416,0.18912832,0.78582406,warrior2
0.33566186,0.41207314,0.78747356,0.32600832,0.42279577,0.6400558,0.32345384,0.42529842,0.48544982,0.34211355,0.46508223,0.8699699,0.33732367,0.45745856,0.6838362,0.4186444,0.5130544,0.8397555,0.40873545,0.4024426,0.8238789,0.4285864,0.6228716,0.7002062,0.41161245,0.32436544,0.8912428,0.43011308,0.72448695,0.9081182,0.4063873,0.24696241,0.82523775,0.6043961,0.50986415,0.8510351,0.6037622,0.4423281,0.9177445,0.7122469,0.63723683,0.9463428,0.6409882,0.30154136,0.7105246,0.8022338,0.77556676,0.8227817,0.7957706,0.30613714,0.9241398,warrior2
0.30738568,0.46261686,0.83977705,0.2956808,0.4755373,0.8051333,0.29317367,0.4675032,0.732597,0.3041806,0.52119696,0.9269021,0.30119768,0.49765047,0.77551043,0.37591887,0.57515967,0.7517543,0.37375054,0.4436831,0.8145564,0.36851385,0.6943126,0.8123843,0.39291415,0.32685545,0.77173966,0.36294693,0.8043582,0.82530177,0.38786307,0.22788551,0.83261955,0.59240043,0.5782025,0.9325314,0.59496427,0.49055725,0.9255588,0.68288803,0.7109912,0.9201561,0.5992935,0.32513556,0.84740776,0.7762003,0.8602203,0.9253149,0.77039045,0.31390798,0.86376905,warrior2
0.43493944,0.42107344,0.67373836,0.41635832,0.43036112,0.90236247,0.41554144,0.43051726,0.9062907,0.41336277,0.47785065,0.9447724,0.41593057,0.4718646,0.73678654,0.4872916,0.5523426,0.7100675,0.51263446,0.42014015,0.87598467,0.48020887,0.6814903,0.89233875,0.52785987,0.307248,0.8952475,0.48829624,0.8013629,0.8462307,0.52820545,0.20787068,0.85968506,0.71954453,0.53573453,0.64251786,0.7211955,0.44678643,0.8600509,0.83469725,0.69698113,0.89447695,0.7670763,0.27471337,0.7965516,0.95461017,0.87841994,0.9254021,0.9719854,0.2865186,0.9323999,warrior2
0.27953687,0.3910144,0.71651506,0.26402593,0.40339708,0.70872366,0.26212403,0.40341985,0.72045684,0.2680013,0.45605505,0.8751484,0.26953447,0.44515622,0.9012762,0.34630206,0.53291476,0.8863958,0.3509962,0.38305476,0.9035753,0.3761888,0.65131587,0.8981598,0.36438558,0.27328262,0.85863376,0.3902507,0.7693412,0.9075366,0.3572074,0.16336595,0.77366745,0.6002026,0.50512534,0.93420357,0.59713715,0.4169275,0.9124871,0.73644286,0.6244773,0.96055824,0.6791931,0.2532394,0.7816769,0.8487827,0.74199885,0.9645922,0.85311884,0.25422597,0.95601475,warrior2
0.3031999,0.57422376,0.7767515,0.28978452,0.5672864,0.8538232,0.29013774,0.56120276,0.6895949,0.29594532,0.5353862,0.65393573,0.29779908,0.5218496,0.7833636,0.35360977,0.58984417,0.7822615,0.34091613,0.4635655,0.67747957,0.35680932,0.6828226,0.8712041,0.33953312,0.3654882,0.7965666,0.34603074,0.771197,0.8378192,0.32167852,0.2821981,0.88418454,0.50793827,0.5717023,0.8768482,0.5126037,0.48580742,0.8173003,0.5373505,0.69843054,0.83112043,0.6268367,0.3867427,0.79161716,0.6837956,0.7101232,0.8647128,0.686089,0.25870895,0.84220105,warrior2
0.26795328,0.4954257,0.69647443,0.2567025,0.5042682,0.77237195,0.25513646,0.5027224,0.66514313,0.2707018,0.5434123,0.64189583,0.26745746,0.5337489,0.5560347,0.33898085,0.5857444,0.7752974,0.3396153,0.48268747,0.80602217,0.33560836,0.6973397,0.6440692,0.33427694,0.38275558,0.65184414,0.32952586,0.7850604,0.31238607,0.33597106,0.2816604,0.45721403,0.5509245,0.56640905,0.6528377,0.5530347,0.50721073,0.7536582,0.4551985,0.5687018,0.19099444,0.43656445,0.50369257,0.23471172,0.5967781,0.5854451,0.3710428,0.57773286,0.49471578,0.316515,warrior2
0.2626478,0.49822226,0.7557439,0.24638945,0.50612324,0.7847984,0.24586666,0.47876677,0.88509655,0.2531435,0.50645417,0.76354986,0.2528727,0.4468097,0.84772784,0.3147998,0.54073226,0.88149863,0.31558138,0.38385054,0.7333682,0.32619825,0.6453203,0.7977454,0.32913885,0.27532297,0.7370251,0.3225581,0.7413161,0.7235093,0.3300513,0.1856081,0.7985985,0.51063627,0.52622324,0.8502079,0.53104013,0.44432893,0.89395106,0.55283505,0.66376483,0.77794576,0.5424657,0.32296044,0.877424,0.5694465,0.67774516,0.23255086,0.5759525,0.48101354,0.5239517,warrior2
0.39090976,0.54773873,0.4418352,0.3791967,0.5575833,0.63746893,0.38176414,0.54127234,0.5670288,0.38249314,0.5881896,0.68132496,0.38832092,0.54675853,0.30348065,0.4421986,0.6205513,0.5125489,0.44369638,0.5344874,0.59158725,0.4395755,0.67482877,0.24580717,0.44140914,0.47482586,0.3678876,0.44169453,0.7525298,0.44220102,0.43432865,0.4176688,0.61242354,0.5973811,0.6140817,0.6886044,0.5994923,0.55089253,0.66401154,0.66849434,0.6571436,0.5506516,0.6404895,0.4547901,0.49532393,0.7249026,0.7122149,0.48990804,0.7751787,0.46010098,0.6208755,warrior2
0.46315566,0.34430155,0.66417736,0.4622269,0.33192387,0.7864652,0.4758092,0.32702798,0.6245268,0.48319682,0.3367407,0.76494616,0.5085621,0.32665977,0.759008,0.44107044,0.41379136,0.87356055,0.58140737,0.37864962,0.94695216,0.33585835,0.43697906,0.74670815,0.67899245,0.38971943,0.8557254,0.24386829,0.43682292,0.90459776,0.77248126,0.38453275,0.84721184,0.56225187,0.58343774,0.86431426,0.5929023,0.53238815,0.67141634,0.6805842,0.7125097,0.8797359,0.62030584,0.38864407,0.7282483,0.7850247,0.8204988,0.78766006,0.7685474,0.39082414,0.5199679,warrior2
0.27784786,0.5556509,0.8625152,0.26176065,0.55151176,0.7000275,0.26384464,0.53432447,0.6100095,0.27104697,0.527782,0.6589131,0.27857584,0.49574652,0.8990521,0.34210956,0.5846385,0.8060834,0.34518638,0.44533113,0.8681517,0.34048235,0.69036883,0.85261536,0.34693128,0.3285518,0.84618545,0.34432867,0.7727496,0.89922726,0.35438946,0.24520572,0.7632119,0.56832784,0.5530832,0.8998709,0.5722394,0.46517766,0.8257437,0.5954605,0.70218843,0.7045395,0.6709578,0.3397915,0.84828913,0.75853294,0.7219316,0.8853253,0.7645085,0.20423807,0.91504896,warrior2
0.37419084,0.61593884,0.5303382,0.3791545,0.627617,0.5766482,0.37527782,0.6272536,0.5215073,0.4254321,0.6224444,0.6694692,0.40908542,0.62899154,0.5614001,0.48739368,0.59731764,0.79211867,0.3947219,0.5801993,0.76232934,0.5734166,0.59252244,0.7299612,0.30936033,0.6507813,0.7435959,0.6644396,0.64167595,0.67838645,0.26118922,0.74040353,0.65962124,0.5885608,0.50648123,0.8627996,0.57072073,0.44035473,0.7608615,0.67666036,0.6384124,0.69698375,0.5832393,0.2960663,0.84010166,0.7440363,0.770974,0.8449112,0.73809516,0.30442056,0.9166339,warrior2
0.285015,0.5638763,0.6817803,0.27198017,0.55422145,0.8947593,0.2714801,0.5495767,0.8351489,0.28088418,0.5250853,0.5333794,0.28115267,0.5142518,0.6616772,0.3514817,0.57212675,0.7029496,0.34849432,0.46339133,0.81451106,0.3465084,0.66963434,0.8522571,0.34630233,0.35308638,0.85762817,0.33681083,0.756598,0.67511326,0.3381299,0.26362193,0.52304727,0.5526377,0.5640996,0.90321016,0.5532186,0.48703852,0.89553297,0.5747099,0.692087,0.67332304,0.65372944,0.3675437,0.8390954,0.73033065,0.7027697,0.8660367,0.7315625,0.2454462,0.8042667,warrior2
0.30313817,0.41289628,0.8488907,0.28779355,0.43333635,0.65747124,0.28820992,0.4315805,0.89919394,0.30312696,0.4807473,0.74371284,0.302589,0.47402456,0.70912635,0.37649408,0.58226925,0.62157726,0.39911622,0.38941225,0.96417856,0.39689344,0.7334871,0.80736923,0.39456987,0.25885916,0.88570803,0.40443808,0.87628686,0.8903356,0.38668734,0.13639273,0.8512949,0.6469625,0.5555069,0.9195955,0.6527802,0.44288465,0.9330431,0.7849211,0.7316625,0.9234113,0.6440965,0.25596565,0.80634105,0.9088668,0.9366348,0.9153444,0.8710466,0.23871888,0.9369749,warrior2
0.3767108,0.7057595,0.38722354,0.37301347,0.6969588,0.6233245,0.37780312,0.6874869,0.439957,0.3831878,0.6859826,0.47781098,0.39137733,0.6671178,0.44424683,0.43491963,0.7007539,0.61586523,0.43409023,0.6849484,0.6106711,0.34367996,0.7248517,0.30061802,0.3403814,0.72301036,0.3458301,0.27022132,0.73715097,0.26935586,0.26698953,0.7375629,0.6036957,0.5991466,0.73758894,0.5583231,0.6085238,0.68086344,0.53740793,0.65866524,0.83196235,0.62009645,0.7120398,0.60690945,0.591577,0.7816544,0.8386594,0.66824216,0.784754,0.5164303,0.6771,warrior2
0.3078951,0.48591736,0.5260019,0.29505667,0.496225,0.65661395,0.29277706,0.49027807,0.6781158,0.2972161,0.5475764,0.7852917,0.29434782,0.52601105,0.65075773,0.36659247,0.6192028,0.8571654,0.3761621,0.47311643,0.8172211,0.36956224,0.7320942,0.9109101,0.38951862,0.3558266,0.93654424,0.37381834,0.8410803,0.6278618,0.40135318,0.24647254,0.7188982,0.56910306,0.569764,0.84459704,0.5614524,0.487081,0.91466755,0.5622249,0.7329654,0.90534353,0.66491616,0.34256464,0.8433766,0.735831,0.78757685,0.8137266,0.74104416,0.18912832,0.78582406,warrior2
0.13804075,0.5498357,0.6774751,0.12194975,0.5588735,0.69440746,0.12042294,0.5287928,0.87572056,0.13477863,0.5472998,0.7814249,0.13343762,0.48140943,0.9242686,0.24261793,0.5802723,0.92856437,0.23089604,0.43711886,0.9233298,0.25507104,0.66649157,0.88286984,0.24693581,0.3713734,0.6257345,0.23249646,0.75762737,0.8686309,0.22064565,0.3114438,0.88371044,0.48885125,0.537681,0.9345711,0.4932517,0.43995297,0.91133577,0.5953766,0.6650117,0.7413705,0.64221954,0.38766766,0.87911826,0.8122154,0.648576,0.84871626,0.7573932,0.30342644,0.859422,warrior2
0.34414282,0.7705135,0.6961108,0.32362354,0.79128927,0.79641664,0.3249367,0.7618137,0.7670826,0.3277803,0.8391646,0.83034575,0.3295109,0.7771794,0.7232172,0.40522528,0.8822516,0.87884456,0.40611094,0.72942764,0.7275905,0.42486438,0.9795552,0.6811854,0.43476403,0.5865412,0.8850608,0.42082554,0.94878846,0.19774963,0.44238016,0.45737213,0.7515254,0.68947023,0.85606265,0.8547109,0.68681175,0.76092297,0.9150322,0.7920465,0.96938175,0.06500477,0.7702342,0.5574551,0.76183045,0.77562684,0.9126372,0.095335074,0.7711927,0.80201787,0.36222866,warrior2
0.37398365,0.54198384,0.62872005,0.36701214,0.5539749,0.7607797,0.3646009,0.53709143,0.7227136,0.37557945,0.5757494,0.6105682,0.3727582,0.53954595,0.5355585,0.4163792,0.6072142,0.54871255,0.4249376,0.5137615,0.66884327,0.414487,0.6781098,0.7375818,0.41658735,0.44463083,0.660564,0.41023245,0.7337243,0.67948526,0.3991625,0.38610247,0.563213,0.5715299,0.5945698,0.8126022,0.56974673,0.52746975,0.70605046,0.6367013,0.6494817,0.78200424,0.6018913,0.44820002,0.6515479,0.70177114,0.71842396,0.64473337,0.7055526,0.44789147,0.7441025,warrior2
0.3561495,0.37719786,0.6781049,0.34720117,0.3881396,0.55247194,0.3460358,0.3803604,0.78742194,0.35114157,0.4215917,0.7883874,0.35023332,0.4058586,0.7229462,0.4037409,0.48017904,0.6481444,0.4055785,0.36334774,0.81991905,0.40470996,0.5931203,0.7660907,0.395377,0.26911828,0.54095846,0.39330512,0.6933298,0.503146,0.37173128,0.16412665,0.665308,0.5745084,0.47406593,0.89411753,0.5725414,0.3976267,0.89001733,0.6523516,0.5780624,0.9192574,0.60408616,0.23454069,0.8990196,0.72845095,0.67773867,0.78809965,0.7223951,0.21718122,0.77090204,warrior2
